dataset,method,method_label,raw_method,engine,configuration,alpha_mode,prescribed_alpha,harmonics,base_configuration,D0,alpha,noise,seed,pressure_prior,pressure_prior_label,pressure_source,n_spatial_problems,D0_hat,alpha_hat,D0_interval_low,D0_interval_high,alpha_interval_low,alpha_interval_high,median_relative_D0_error,median_alpha_absolute_error,median_velocity_relative_rmse,D0_coverage_rate,alpha_coverage_rate,boundary_hit_rate,median_D0_interval_width_decades,median_alpha_interval_width,dashboard
pl_d1e-02_a0_n50_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.01,0.0,0.5,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00794328234724282,1.0,0.00794328234724282,0.008912509381337459,1.0,1.0,0.20567176527571795,1.0,1.2088740227693482,0.24528301886792453,0.0,0.0,0.05000000000000022,0.0,../linear_tile_gpu/pl_d1e-02_a0_n50_s42/alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a0_n50_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.01,0.0,0.5,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.005623413251903491,2.0,0.004466835921509635,0.006309573444801936,2.0,2.0,0.4376586748096509,2.0,1.292710035781202,0.24528301886792453,0.0,0.018867924528301886,0.14999999999999994,0.0,../linear_tile_gpu/pl_d1e-02_a0_n50_s42/alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a0_n50_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.01,0.0,0.5,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.005623413251903491,2.0,0.005011872336272725,0.006309573444801936,2.0,2.0,0.4376586748096509,2.0,1.2591395808865617,0.09433962264150944,0.0,0.018867924528301886,0.10000000000000002,0.0,../linear_tile_gpu/pl_d1e-02_a0_n50_s42/alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a0_n50_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.01,0.0,0.5,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.01,0.0,0.008912509381337459,0.01122018454301964,-0.44999999999999996,0.4500000000000002,0.0,0.10000000000000009,1.0697325317736004,1.0,0.9811320754716981,0.0,0.14999999999999988,0.95,../linear_tile_gpu/pl_d1e-02_a0_n50_s42/alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a0_n50_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.01,0.0,0.5,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.01,0.0,0.008912509381337459,0.01,-0.19999999999999996,0.25,0.0,0.09999999999999998,1.0609811301065972,1.0,0.9811320754716981,0.018867924528301886,0.05000000000000022,0.5000000000000001,../linear_tile_gpu/pl_d1e-02_a0_n50_s42/alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01995262314968881,0.0,0.01995262314968881,0.01995262314968881,0.0,0.0,0.9952623149688808,1.0,0.12129434797732937,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01995262314968881,0.0,0.01995262314968881,0.01995262314968881,0.0,0.0,0.9952623149688808,1.0,0.12474078623891355,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.283489233773851e-11,1.0,1.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.488833066475283e-11,1.0,1.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.004466835921509635,2.0,0.004466835921509635,0.004466835921509635,2.0,2.0,0.5533164078490366,1.0,0.11449006573962363,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.004466835921509635,2.0,0.004466835921509635,0.004466835921509635,2.0,2.0,0.5533164078490366,1.0,0.117180877089056,0.0,0.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.283489233773851e-11,1.0,1.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_mosaic,Bayesian Mosaic,bayesian_mosaic,cpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.488833066475283e-11,1.0,1.0,0.0,0.0,0.0,../bayesian_mosaic/pl_d1e-02_a1_n00_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4360036170120965,0.16981132075471697,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4468840689737307,0.1320754716981132,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.1300470370665568,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.12879236656519355,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.00707945784384138,2.0,0.00707945784384138,0.00707945784384138,2.0,2.0,0.292054215615862,1.0,0.4891427737272261,0.05660377358490566,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.00707945784384138,2.0,0.00707945784384138,0.00707945784384138,2.0,2.0,0.292054215615862,1.0,0.4625206595417604,0.05660377358490566,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.1300470370665568,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_solved__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.12879236656519355,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_solved__h1_h2__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.01,1.0,0.0,42,none,No pressure prior,,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4360036169980616,0.16981132075471697,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4468840689658127,0.1320754716981132,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.01,1.0,0.0,42,none,No pressure prior,,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.13004703707399504,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.1287923665948431,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.01,1.0,0.0,42,none,No pressure prior,,53,0.00707945784384138,2.0,0.00707945784384138,0.00707945784384138,2.0,2.0,0.292054215615862,1.0,0.489142773730529,0.05660377358490566,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,53,0.00707945784384138,2.0,0.00707945784384138,0.00707945784384138,2.0,2.0,0.292054215615862,1.0,0.4625206595417604,0.05660377358490566,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.01,1.0,0.0,42,none,No pressure prior,,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.13004703707399504,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.1287923665948431,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4360036170313238,0.16981132075471697,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4468840689893632,0.1320754716981132,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1,alpha_prescribed_1__h1,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.13004703706868656,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.12879236655849263,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1,alpha_prescribed_2__h1,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00707945784384138,2.0,0.00707945784384138,0.00707945784384138,2.0,2.0,0.292054215615862,1.0,0.48914277372776993,0.05660377358490566,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.00707945784384138,2.0,0.00707945784384138,0.00707945784384138,2.0,2.0,0.292054215615862,1.0,0.4625206595417604,0.05660377358490566,0.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1,alpha_solved__h1,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.13004703706868656,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_solved__h1__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,bayesian_tile,Bayesian Tile,bayesian_tile_gpu,gpu,alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42,solved,nan,H1 + H2,alpha_solved__h1_h2,0.01,1.0,0.0,42,physics_gnn,Physics-GNN pressure prior (scaled),physics_informed_gnn__K4__dc_only__seed42,53,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,0.12879236655849263,1.0,1.0,0.0,0.0,0.0,../bayesian_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_solved__h1_h2__pressure_scaled__physics_informed_gnn__K4__dc_only__seed42/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_0__h1,prescribed,0.0,H1,alpha_prescribed_0__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01995262314968881,0.0,0.01995262314968881,0.01995262314968881,0.0,0.0,0.9952623149688808,1.0,0.12129445930035714,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_0__h1_h2,prescribed,0.0,H1 + H2,alpha_prescribed_0__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01995262314968881,0.0,0.01995262314968881,0.01995262314968881,0.0,0.0,0.9952623149688808,1.0,0.12474088960748222,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_1__h1,prescribed,1.0,H1,alpha_prescribed_1__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.283991737502888e-07,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_1__h1_h2,prescribed,1.0,H1 + H2,alpha_prescribed_1__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.489248104266321e-07,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_1__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_2__h1,prescribed,2.0,H1,alpha_prescribed_2__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.004466835921509635,2.0,0.004466835921509635,0.004466835921509635,2.0,2.0,0.5533164078490366,1.0,0.11449003651651955,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_prescribed_2__h1_h2,prescribed,2.0,H1 + H2,alpha_prescribed_2__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.004466835921509635,2.0,0.004466835921509635,0.004466835921509635,2.0,2.0,0.5533164078490366,1.0,0.11718084716122275,0.0,0.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_prescribed_2__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_solved__h1,solved,nan,H1,alpha_solved__h1,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.283991737502888e-07,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_solved__h1/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_mosaic,Linear Mosaic,linear_mosaic,cpu,alpha_solved__h1_h2,solved,nan,H1 + H2,alpha_solved__h1_h2,0.01,1.0,0.0,42,none,No pressure prior,,1,0.01,1.0,0.01,0.01,1.0,1.0,0.0,0.0,6.489248104266321e-07,1.0,1.0,0.0,0.0,0.0,../linear_mosaic/pl_d1e-02_a1_n00_s42/alpha_solved__h1_h2/distensibility_dashboard.html
pl_d1e-02_a1_n00_s42,linear_tile,Linear Tile,linear_tile_gpu,gpu,alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42,prescribed,0.0,H1,alpha_prescribed_0__h1,0.01,1.0,0.0,42,k0,K=0 pressure prior (scaled),edge_local_mlp__K0__dc_only__seed42,53,0.012589254117941675,0.0,0.012589254117941675,0.012589254117941675,0.0,0.0,0.25892541179416745,1.0,0.4359867748092142,0.16981132075471697,0.0,0.0,0.0,0.0,../linear_tile_gpu/pl_d1e-02_a1_n00_s42/alpha_prescribed_0__h1__pressure_scaled__edge_local_mlp__K0__dc_only__seed42/distensibility_dashboard.html
